Time,Open,High,Low,Last,Change,%Chg,Volume
08/10/2005,28.9236,29.2877,28.8355,29.2348,0.4698,+1.63%,20374606
08/09/2005,28.9059,28.9823,28.6299,28.765,-0.0646,-0.22%,15201594
08/08/2005,28.6475,29.1291,28.6475,28.8296,0.4111,+1.45%,19773857
08/05/2005,28.6593,28.7767,28.2188,28.4185,-0.2173,-0.76%,15751928
08/04/2005,28.5418,28.9236,28.5418,28.6358,0.0587,+0.21%,17960069
08/03/2005,28.9471,28.9529,28.489,28.5771,-0.1409,-0.49%,18097124
08/02/2005,28.3598,28.7415,28.3187,28.718,0.4698,+1.66%,13345929
08/01/2005,28.0837,28.3891,28.0603,28.2482,0.2937,+1.05%,12056586
07/29/2005,28.4714,28.4714,27.9487,27.9545,-0.2937,-1.04%,15020788
07/28/2005,28.3656,28.3656,27.9369,28.2482,0.0822,+0.29%,14436368
07/27/2005,28.1718,28.1836,27.7549,28.166,0.141,+0.50%,20939717
07/26/2005,28.0603,28.2188,27.8665,28.025,-0.0646,-0.23%,13456615
07/25/2005,27.7079,28.3128,27.7079,28.0896,0.2584,+0.93%,29018018
07/22/2005,27.1441,27.8723,27.1324,27.8312,0.9631,+3.58%,41075977
07/21/2005,27.0325,27.2263,26.7095,26.8681,-0.2643,-0.97%,20195789
07/20/2005,27.0912,27.2204,26.7506,27.1324,0.0294,+0.11%,18787586
07/19/2005,26.6625,27.103,26.5157,27.103,0.5697,+2.15%,20952165
07/18/2005,26.4394,26.6919,26.3454,26.5333,-0.1116,-0.42%,21596522
07/15/2005,26.686,27.0149,26.5392,26.6449,-0.141,-0.53%,36379060
07/14/2005,27.4319,27.6198,26.6332,26.7859,-0.6577,-2.40%,54933980
07/13/2005,27.6139,27.7196,27.3379,27.4436,-0.1586,-0.57%,20033199
07/12/2005,27.4906,27.7373,27.285,27.6022,0.2467,+0.90%,23890103
07/11/2005,26.8974,27.379,26.8211,27.3555,0.1997,+0.74%,16960055
07/08/2005,27.4495,27.5728,26.9444,27.1558,-0.1821,-0.67%,25827060
07/07/2005,26.6332,27.3438,26.6332,27.3379,0.3465,+1.28%,26738676
07/06/2005,27.7784,27.7784,26.9209,26.9914,-0.4933,-1.79%,24997606
07/05/2005,26.9092,27.5023,26.8035,27.4847,0.7987,+2.99%,28511446
07/01/2005,26.1398,26.6978,26.1398,26.686,0.5814,+2.23%,14620625
06/30/2005,26.3102,26.6038,26.0811,26.1046,-0.1703,-0.65%,25061804
06/29/2005,26.2397,26.4511,26.0459,26.2749,-0.0235,-0.09%,21307559
06/28/2005,26.6919,26.7976,26.2925,26.2984,-0.4992,-1.86%,21713149
06/27/2005,26.6038,26.874,26.5157,26.7976,0.4052,+1.54%,18895066
06/24/2005,26.6625,26.78,26.3571,26.3924,-0.1644,-0.62%,15305623
06/23/2005,26.5509,27.0384,26.5216,26.5568,0.0235,+0.09%,25440165
06/22/2005,26.4276,26.7036,26.181,26.5333,0.1527,+0.58%,40421959
06/21/2005,26.5744,26.9092,26.363,26.3806,-0.5697,-2.11%,28345100
06/20/2005,27.0208,27.103,26.7389,26.9503,0.0294,+0.11%,18641689
06/17/2005,26.8974,26.962,26.5803,26.9209,0.429,+1.62%,32740449
06/16/2005,26.1933,26.4919,26.1055,26.4919,0.3689,+1.41%,16772215
06/15/2005,25.76,26.123,25.76,26.123,0.3103,+1.20%,19210358
06/14/2005,25.5551,25.8596,25.5551,25.8127,0.158,+0.62%,18042555
06/13/2005,25.4146,25.7308,25.3444,25.6547,0.0996,+0.39%,18675003
06/10/2005,25.5376,25.6312,25.2683,25.5551,-0.0293,-0.11%,19995739
06/09/2005,24.9404,25.6078,24.8819,25.5844,0.7201,+2.90%,28135022
06/08/2005,24.7706,25.2566,24.6711,24.8643,0.0703,+0.28%,28401129
06/07/2005,25.0575,25.2214,24.7765,24.794,-0.2401,-0.96%,15915495
06/06/2005,25.116,25.116,24.8175,25.0341,0.0761,+0.30%,14973284
06/03/2005,24.8643,25.0868,24.794,24.958,0.1405,+0.57%,15564271
06/02/2005,24.8116,24.9755,24.5891,24.8175,-0.0468,-0.19%,28951767
06/01/2005,24.5423,25.0399,24.4779,24.8643,0.4625,+1.90%,23770547
05/31/2005,24.6418,24.6418,24.2203,24.4018,-0.1873,-0.76%,15301580
05/27/2005,24.2847,24.595,24.2379,24.5891,0.4039,+1.67%,17151111
05/26/2005,24.1032,24.2496,23.9568,24.1852,0.123,+0.51%,15304301
