Time,Open,High,Low,Last,Change,%Chg,Volume
12/22/2015,98.9454,101.5082,98.6337,100.4,1.2122,+1.22%,5151384
12/21/2015,100.2614,100.8848,98.0103,99.1878,-1.039,-1.04%,5323479
12/18/2015,102.8589,103.2052,99.9844,100.2268,-1.652,-1.62%,4117072
12/17/2015,105.9457,106.2214,100.638,101.8788,-3.6188,-3.43%,4856740
12/16/2015,107.5311,108.7373,104.5671,105.4976,-2.4126,-2.24%,6170304
12/15/2015,107.9102,109.0475,106.6694,107.9102,2.1024,+1.99%,4562935
12/14/2015,107.6689,107.9791,104.5671,105.8078,-2.6538,-2.45%,5568940
12/11/2015,112.0115,112.4596,108.048,108.4616,-5.5834,-4.90%,3601326
12/10/2015,110.7363,115.0445,110.2538,114.045,1.9645,+1.75%,4086366
12/09/2015,112.0115,116.0439,110.0126,112.0805,0.9995,+0.90%,5040693
12/08/2015,107.6345,112.2183,106.7384,111.081,0.6893,+0.62%,5322428
12/07/2015,115.1134,115.1134,109.2888,110.3917,-8.1337,-6.86%,5953443
12/04/2015,120.0764,120.9724,116.4575,118.5254,-3.2398,-2.66%,4951708
12/03/2015,124.6947,125.4184,121.0069,121.7652,-1.6543,-1.34%,3674819
12/02/2015,126.9004,128.1412,122.6612,123.4195,-5.5833,-4.33%,6000883
12/01/2015,127.6587,129.2096,127.6242,129.0028,1.0339,+0.81%,2122960
11/30/2015,128.2101,130.4159,127.2796,127.9689,0.5859,+0.46%,3026975
11/27/2015,128.1757,129.5198,126.6592,127.383,-2.895,-2.22%,3032836
11/25/2015,129.3475,131.9323,127.7965,130.278,-0.7583,-0.58%,2637190
11/24/2015,128.0723,132.0357,127.5553,131.0363,4.7218,+3.74%,4018500
11/23/2015,124.9359,127.6242,124.0398,126.3145,1.0684,+0.85%,2452047
11/20/2015,127.8999,128.796,125.1427,125.2461,-2.9296,-2.29%,3070615
11/19/2015,130.3125,130.9329,126.1077,128.1757,-3.412,-2.59%,3408665
11/18/2015,130.1057,132.1736,127.3485,131.5877,2.6194,+2.03%,4513669
11/17/2015,130.347,131.5188,128.0378,128.9683,-2.516,-1.91%,2890056
11/16/2015,125.4529,131.5532,125.4529,131.4843,5.1698,+4.09%,3325423
11/13/2015,125.1772,127.4864,122.6957,126.3145,0.9994,+0.80%,3877722
11/12/2015,126.4524,128.7616,124.9359,125.3151,-3.86,-2.99%,4495214
11/11/2015,134.8619,135.1031,129.1062,129.1751,-6.0314,-4.46%,4245341
11/10/2015,133.9658,136.723,133.1386,135.2065,0.5169,+0.38%,2474562
11/09/2015,135.241,137.3434,133.1386,134.6896,0.4826,+0.36%,2646358
11/06/2015,133.8279,136.206,132.6561,134.207,-0.8961,-0.66%,3447954
11/05/2015,134.207,138.8254,132.1047,135.1031,0.5514,+0.41%,3422536
11/04/2015,135.4133,137.4123,131.829,134.5517,-0.8616,-0.64%,3911378
11/03/2015,132.4148,137.3778,131.7256,135.4133,4.4804,+3.42%,4013627
11/02/2015,126.5213,131.8634,126.349,130.9329,3.1364,+2.45%,2727048
10/30/2015,127.1072,129.3819,123.5918,127.7965,1.6198,+1.28%,2704157
10/29/2015,124.9359,129.5887,124.419,126.1767,1.1374,+0.91%,2987689
10/28/2015,121.7307,126.8315,120.2142,125.0393,4.446,+3.69%,4723679
10/27/2015,121.6962,122.0753,119.4904,120.5933,-3.6533,-2.94%,4268029
10/26/2015,126.5213,127.4174,124.1432,124.2466,-3.3776,-2.65%,3088981
10/23/2015,127.0038,129.6232,125.4184,127.6242,-0.4136,-0.32%,3174430
10/22/2015,128.796,130.2436,125.6252,128.0378,0.7238,+0.57%,3056252
10/21/2015,130.278,131.4843,127.1762,127.314,-4.4805,-3.40%,3774138
10/20/2015,130.0368,134.0003,129.4509,131.7945,1.0684,+0.82%,2194945
10/19/2015,133.6211,133.8969,129.4853,130.7261,-5.0663,-3.73%,3057383
10/16/2015,136.3094,136.7575,133.1731,135.7924,0.5169,+0.38%,3967088
10/15/2015,130.278,135.3789,129.3819,135.2755,3.8257,+2.91%,4111841
10/14/2015,129.5887,132.3459,128.9339,131.4498,1.482,+1.14%,3168366
10/13/2015,131.243,134.6551,129.83,129.9678,-2.8606,-2.15%,3033244
10/12/2015,137.8603,138.205,130.3125,132.8284,-4.6873,-3.41%,3221174
10/09/2015,140.3763,140.6175,135.3789,137.5157,-2.1713,-1.55%,4693271
10/08/2015,133.8969,140.6865,133.0352,139.687,4.9285,+3.66%,4734675
10/07/2015,137.5157,139.2389,130.4159,134.7585,0.5859,+0.44%,6270315
10/06/2015,128.2101,134.6551,127.1072,134.1726,6.4105,+5.02%,5801319
10/05/2015,123.5229,127.9689,123.4884,127.7621,6.2727,+5.16%,5476555
10/02/2015,112.8387,121.5239,112.7008,121.4894,6.7207,+5.86%,3796219
10/01/2015,115.975,118.2152,113.1833,114.7687,1.5854,+1.40%,3392941
09/30/2015,111.3567,114.1139,110.7363,113.1833,3.0329,+2.75%,3590649
09/29/2015,109.9092,112.0805,109.1854,110.1504,0.8616,+0.79%,3069860
09/28/2015,113.7348,115.0445,109.0475,109.2888,-6.0658,-5.26%,3950403
09/25/2015,118.5944,118.6978,114.3552,115.3546,-1.3786,-1.18%,2127081
09/24/2015,114.8721,117.9051,113.5969,116.7332,0.6893,+0.59%,3113818
09/23/2015,120.2832,120.8346,115.8372,116.0439,-3.6189,-3.02%,2820942
09/22/2015,118.6633,122.3511,118.3186,119.6628,-1.7922,-1.48%,3563489
09/21/2015,122.937,123.6607,120.7657,121.455,0.3791,+0.31%,2782815
09/18/2015,122.868,123.8675,120.421,121.0759,-4.8151,-3.82%,3162590
09/17/2015,126.5425,129.4232,125.2051,125.891,-0.8573,-0.68%,3624577
09/16/2015,122.2216,126.8855,122.1873,126.7483,5.7956,+4.79%,3748333
09/15/2015,119.3409,121.7072,119.3409,120.9527,2.0919,+1.76%,2305752
09/14/2015,120.7127,121.4671,118.3807,118.8608,-2.8807,-2.37%,2517338
09/11/2015,122.0844,123.0103,119.4438,121.7415,-2.3662,-1.91%,2975880
09/10/2015,124.2792,125.6852,121.5357,124.1077,1.0631,+0.86%,2930537
09/09/2015,127.6056,129.9033,122.8389,123.0446,-3.4636,-2.74%,3751221
09/08/2015,125.8567,127.3999,122.8046,126.5082,2.3319,+1.88%,2229061
09/04/2015,124.7936,125.7195,123.2847,124.1763,-2.3319,-1.84%,2363984
09/03/2015,126.3025,130.7263,125.3423,126.5082,0.6172,+0.49%,2767124
09/02/2015,126.6797,127.2284,120.5755,125.891,1.7833,+1.44%,2766656
09/01/2015,125.8224,129.1145,123.1132,124.1077,-6.9616,-5.31%,4362242
08/31/2015,127.5713,132.3381,123.5247,131.0693,3.6008,+2.82%,4402832
08/28/2015,122.393,130.6234,122.3244,127.4685,4.0124,+3.25%,5429531
08/27/2015,119.9239,125.1022,118.7579,123.4561,7.4759,+6.45%,5408510
08/26/2015,115.5687,116.0831,112.4137,115.9802,3.3951,+3.02%,3415499
08/25/2015,120.0268,120.3011,112.4823,112.5851,-1.6118,-1.41%,3385291
08/24/2015,114.437,120.3697,113.3053,114.1969,-7.133,-5.88%,5664390
08/21/2015,126.5425,126.5425,121.1585,121.3299,-4.6296,-3.68%,3462682
08/20/2015,128.9774,130.109,125.9595,125.9595,-3.4294,-2.65%,3227884
08/19/2015,133.7099,134.3271,127.7771,129.3889,-5.0411,-3.75%,3136465
