Time,Open,High,Low,Last,Change,%Chg,Volume,"Open Int"
07/08/2020,44.95,44.95,44.95,44.95,0.63,+1.42%,673199,1978585
07/07/2020,44.32,44.32,44.32,44.32,0.04,+0.09%,568015,1972049
07/06/2020,44.28,44.28,44.28,44.28,0.17,+0.39%,832637,1975413
07/02/2020,44.11,44.11,44.11,44.11,0.56,+1.29%,782788,1977457
07/01/2020,43.55,43.55,43.55,43.55,0.37,+0.86%,1013807,1994608
06/30/2020,43.18,43.18,43.18,43.18,-0.75,-1.71%,948851,2008618
06/29/2020,43.93,43.93,43.93,43.93,0.79,+1.83%,734260,2011449
06/26/2020,43.14,43.14,43.14,43.14,0.02,+0.05%,700505,2017669
06/25/2020,43.12,43.12,43.12,43.12,0.25,+0.58%,865207,2011488
06/24/2020,42.87,42.87,42.87,42.87,-0.84,-1.92%,949728,2000075
06/23/2020,43.71,43.71,43.71,43.71,-0.35,-0.79%,655416,2002600
06/22/2020,44.06,44.06,44.06,44.06,0.53,+1.22%,612408,2006271
06/19/2020,43.53,43.53,43.53,43.53,0.08,+0.18%,1010918,2017512
06/18/2020,43.45,43.45,43.45,43.45,-0.1,-0.23%,786331,2035454
06/17/2020,43.55,43.55,43.55,43.55,-0.8,-1.80%,828060,2060800
06/16/2020,44.35,44.35,44.35,44.35,0.29,+0.66%,1007468,2076990
06/15/2020,44.06,44.06,44.06,44.06,1,+2.32%,960125,2095273
06/12/2020,43.06,43.06,43.06,43.06,-0.23,-0.53%,933452,2101697
06/11/2020,43.29,43.29,43.29,43.29,-1.77,-3.93%,1248997,2124099
06/10/2020,45.06,45.06,45.06,45.06,0.16,+0.36%,807483,2123604
06/09/2020,44.9,44.9,44.9,44.9,0.67,+1.51%,860136,2126629
06/08/2020,44.23,44.23,44.23,44.23,-1.15,-2.53%,917831,2134818
06/05/2020,45.38,45.38,45.38,45.38,0.25,+0.55%,992909,2132269
06/04/2020,45.13,45.13,45.13,45.13,0.44,+0.98%,658704,2126519
06/03/2020,44.69,44.69,44.69,44.69,0.21,+0.47%,1011483,2136175
06/02/2020,44.48,44.48,44.48,44.48,0.22,+0.50%,806855,2127664
06/01/2020,44.26,44.26,44.26,44.26,0.17,+0.39%,844945,2129139
05/29/2020,44.09,44.09,44.09,44.09,0.09,+0.20%,932890,2142743
05/28/2020,44,44,44,44,0.64,+1.48%,895014,2129715
05/27/2020,43.36,43.36,43.36,43.36,-0.17,-0.39%,849876,2125629
05/26/2020,43.53,43.53,43.53,43.53,1.22,+2.88%,905329,2135678
05/22/2020,42.31,42.31,42.31,42.31,-0.22,-0.52%,823501,2140482
05/21/2020,42.53,42.53,42.53,42.53,-0.19,-0.44%,841033,2144464
05/20/2020,42.72,42.72,42.72,42.72,0.93,+2.23%,837903,2150854
05/19/2020,41.79,41.79,41.79,41.79,-0.32,-0.76%,825390,2157691
05/18/2020,42.11,42.11,42.11,42.11,1.27,+3.11%,1224905,2196268
05/15/2020,40.84,40.84,40.84,40.84,-0.04,-0.10%,982263,2221978
05/14/2020,40.88,40.88,40.88,40.88,0.33,+0.81%,1068250,2228390
05/13/2020,40.55,40.55,40.55,40.55,0.27,+0.67%,1146095,2287017
05/12/2020,40.28,40.28,40.28,40.28,-0.06,-0.15%,1229616,2248020
05/11/2020,40.34,40.34,40.34,40.34,-1.08,-2.61%,1157671,2256430
05/08/2020,41.42,41.42,41.42,41.42,1.64,+4.12%,1063688,2253072
05/07/2020,39.78,39.78,39.78,39.78,0.38,+0.96%,1410324,2223754
05/06/2020,39.4,39.4,39.4,39.4,-0.45,-1.13%,1315201,2235023
05/05/2020,39.85,39.85,39.85,39.85,0.54,+1.37%,1405939,2243871
05/04/2020,39.31,39.31,39.31,39.31,-0.15,-0.38%,1136189,2233301
05/01/2020,39.46,39.46,39.46,39.46,-1.02,-2.52%,1237919,2256920
04/30/2020,40.48,40.48,40.48,40.48,1.02,+2.58%,1605360,2303488
04/29/2020,39.46,39.46,39.46,39.46,-0.07,-0.18%,1448973,2282879
04/28/2020,39.53,39.53,39.53,39.53,0.31,+0.79%,2133571,2261202
04/27/2020,39.22,39.22,39.22,39.22,-0.2,-0.51%,1460718,2192922
04/24/2020,39.42,39.42,39.42,39.42,-0.26,-0.66%,1387584,2191521
04/23/2020,39.68,39.68,39.68,39.68,-0.75,-1.86%,1609438,2220166
04/22/2020,40.43,40.43,40.43,40.43,1.77,+4.58%,2485611,2222819
04/21/2020,38.66,38.66,38.66,38.66,-2.57,-6.23%,4137911,2274211
04/20/2020,41.23,41.23,41.23,41.23,-0.21,-0.51%,2391120,2386527
04/17/2020,41.44,41.44,41.44,41.44,0.04,+0.10%,1459593,2390935
04/16/2020,41.4,41.4,41.4,41.4,-0.11,-0.26%,1181430,2372981
04/15/2020,41.51,41.51,41.51,41.51,-1.49,-3.47%,1329637,2371253
04/14/2020,43,43,43,43,0.95,+2.26%,1770313,2353955
04/13/2020,42.05,42.05,42.05,42.05,0.5,+1.20%,1700881,2370611
04/09/2020,41.55,41.55,41.55,41.55,0.21,+0.51%,2246394,2345343
04/08/2020,41.34,41.34,41.34,41.34,-0.36,-0.86%,1868711,2329658
04/07/2020,41.7,41.7,41.7,41.7,0.55,+1.34%,1590452,2342227
04/06/2020,41.15,41.15,41.15,41.15,0.92,+2.29%,1435401,2392218
04/03/2020,40.23,40.23,40.23,40.23,-0.97,-2.35%,2088373,2375506
04/02/2020,41.2,41.2,41.2,41.2,-0.21,-0.51%,2441899,2381215
04/01/2020,41.41,41.41,41.41,41.41,-0.91,-2.15%,1559446,2390716
03/31/2020,42.32,42.32,42.32,42.32,0,0.00%,1277854,2340672
03/30/2020,42.32,42.32,42.32,42.32,0.5,+1.20%,1585473,2297312
03/27/2020,41.82,41.82,41.82,41.82,0.68,+1.65%,1231681,2226370
03/26/2020,41.14,41.14,41.14,41.14,-0.49,-1.18%,1268519,2184271
03/25/2020,41.63,41.63,41.63,41.63,1.19,+2.94%,1166612,2161270
03/24/2020,40.44,40.44,40.44,40.44,0.79,+1.99%,1226086,2141284
03/23/2020,39.65,39.65,39.65,39.65,1.02,+2.64%,1458159,2142730
03/20/2020,38.63,38.63,38.63,38.63,-1.36,-3.40%,2017253,2129337
03/19/2020,39.99,39.99,39.99,39.99,0.22,+0.55%,2295092,2124117
03/18/2020,39.77,39.77,39.77,39.77,-3.5,-8.09%,2489038,2140367
