Time,Open,High,Low,Last,Change,%Chg,Volume
04/27/2009,10.7966,10.9999,10.6543,10.756,-0.1586,-1.45%,28458833
04/24/2009,10.8292,11.0853,10.699,10.9146,0.1871,+1.74%,28652104
04/23/2009,10.8902,10.9674,10.4957,10.7275,-0.0488,-0.45%,53317969
04/22/2009,10.2964,11.1057,10.2964,10.7763,0.2155,+2.04%,44931445
04/21/2009,10.1094,10.6299,10.0687,10.5608,0.301,+2.93%,40119628
04/20/2009,10.4754,10.5567,10.1907,10.2598,-0.4392,-4.11%,31575985
04/17/2009,10.6177,10.76,10.3818,10.699,0.1586,+1.50%,20963897
04/16/2009,10.207,10.6055,10.146,10.5404,0.427,+4.22%,23430398
04/15/2009,10.0809,10.1826,9.9305,10.1134,-0.0488,-0.48%,25009923
04/14/2009,10.1948,10.3371,10.0809,10.1622,-0.2644,-2.54%,31791169
04/13/2009,10.4347,10.4794,10.2273,10.4266,-0.0244,-0.23%,22347761
04/09/2009,10.1134,10.455,10.024,10.451,0.5856,+5.94%,26455187
04/08/2009,9.597,9.8695,9.597,9.8654,0.3253,+3.41%,18543085
04/07/2009,9.7556,9.7963,9.5116,9.5401,-0.3741,-3.77%,22799485
04/06/2009,9.9955,10.0402,9.7068,9.9142,-0.1545,-1.53%,29300657
04/03/2009,9.9061,10.0931,9.8003,10.0687,0.1504,+1.52%,18601907
04/02/2009,9.7027,10.085,9.6539,9.9183,0.3986,+4.19%,22249607
04/01/2009,9.2229,9.5197,9.1131,9.5197,0.2033,+2.18%,25834192
03/31/2009,9.4384,9.4953,9.1456,9.3164,-0.0244,-0.26%,21135756
03/30/2009,9.3896,9.3937,9.1497,9.3408,-0.2074,-2.17%,13729423
03/27/2009,9.5929,9.6702,9.475,9.5482,-0.1464,-1.51%,21108688
03/26/2009,9.3327,9.7353,9.292,9.6946,0.4514,+4.88%,25507270
03/25/2009,9.3083,9.5401,8.922,9.2432,0.061,+0.66%,21601269
03/24/2009,9.0236,9.4221,9.0236,9.1822,-0.0529,-0.57%,25045743
03/23/2009,8.7593,9.2432,8.7146,9.2351,0.5612,+6.47%,32458103
03/20/2009,8.9464,8.9464,8.5153,8.6739,-0.2232,-2.51%,31900447
03/19/2009,9.0839,9.0921,8.8403,8.8971,-0.0366,-0.41%,16667862
03/18/2009,8.5926,9.0636,8.5926,8.9337,0.264,+3.05%,19110896
03/17/2009,8.353,8.6779,8.3043,8.6697,0.3411,+4.10%,20520105
03/16/2009,8.5398,8.5804,8.3124,8.3286,-0.13,-1.54%,8103920
03/13/2009,8.422,8.5195,8.3124,8.4586,0.0894,+1.07%,15252743
03/12/2009,8.0525,8.4139,7.9591,8.3692,0.3004,+3.72%,19635548
03/11/2009,8.1012,8.2434,7.9794,8.0688,0.0853,+1.07%,16815919
03/10/2009,7.6383,8.02,7.549,7.9835,0.5645,+7.61%,32612427
03/09/2009,7.4759,7.6261,7.2769,7.419,-0.0122,-0.16%,13881653
03/06/2009,7.6221,7.6505,7.2485,7.4312,-0.1056,-1.40%,23911994
03/05/2009,7.6139,7.7886,7.4637,7.5368,-0.2842,-3.63%,26623730
03/04/2009,7.748,7.9226,7.6058,7.821,0.1868,+2.45%,13897194
03/03/2009,7.8779,7.886,7.5733,7.6342,-0.1097,-1.42%,18196414
03/02/2009,7.9063,8.0363,7.7073,7.7439,-0.3005,-3.74%,17730849
02/27/2009,7.821,8.1825,7.7845,8.0444,0.1097,+1.38%,24561306
02/26/2009,8.2393,8.2434,7.9063,7.9347,-0.2153,-2.64%,19928599
02/25/2009,8.1378,8.3246,7.9713,8.15,-0.0121,-0.15%,16037038
02/24/2009,7.9063,8.2271,7.8738,8.1621,0.2964,+3.77%,17421183
02/23/2009,8.154,8.219,7.8332,7.8657,-0.2112,-2.61%,15171284
02/20/2009,7.882,8.1662,7.8576,8.0769,0.0325,+0.40%,25756602
02/19/2009,8.0809,8.2434,8.02,8.0444,0.1381,+1.75%,16765262
02/18/2009,7.9713,8.0322,7.7926,7.9063,0.004,+0.05%,22001298
02/17/2009,7.8738,8.0322,7.8292,7.9023,-0.2436,-2.99%,20971282
02/13/2009,8.219,8.3408,8.1175,8.1459,-0.0772,-0.94%,10349767
02/12/2009,8.0281,8.2515,7.9226,8.2231,0.0528,+0.65%,21492123
02/11/2009,8.2109,8.2596,8.0566,8.1703,0.0122,+0.15%,12469756
02/10/2009,8.418,8.552,8.1012,8.1581,-0.3655,-4.29%,27042117
