Time,Open,High,Low,Last,Change,%Chg,Volume,"Open Int"
06/29/2020,44.13,44.13,44.13,44.13,0.79,+1.82%,734260,2011449
06/26/2020,43.34,43.34,43.34,43.34,0.03,+0.07%,700505,2017669
06/25/2020,43.31,43.31,43.31,43.31,0.23,+0.53%,865207,2011488
06/24/2020,43.08,43.08,43.08,43.08,-0.8,-1.82%,949728,2000075
06/23/2020,43.88,43.88,43.88,43.88,-0.36,-0.81%,655416,2002600
06/22/2020,44.24,44.24,44.24,44.24,0.54,+1.24%,612408,2006271
06/19/2020,43.7,43.7,43.7,43.7,0.06,+0.14%,1010918,2017512
06/18/2020,43.64,43.64,43.64,43.64,-0.12,-0.27%,786331,2035454
06/17/2020,43.76,43.76,43.76,43.76,-0.8,-1.80%,828060,2060800
06/16/2020,44.56,44.56,44.56,44.56,0.26,+0.59%,1007468,2076990
06/15/2020,44.3,44.3,44.3,44.3,1.01,+2.33%,960125,2095273
06/12/2020,43.29,43.29,43.29,43.29,-0.25,-0.57%,933452,2101697
06/11/2020,43.54,43.54,43.54,43.54,-1.78,-3.93%,1248997,2124099
06/10/2020,45.32,45.32,45.32,45.32,0.17,+0.38%,807483,2123604
06/09/2020,45.15,45.15,45.15,45.15,0.65,+1.46%,860136,2126629
06/08/2020,44.5,44.5,44.5,44.5,-1.18,-2.58%,917831,2134818
06/05/2020,45.68,45.68,45.68,45.68,0.22,+0.48%,992909,2132269
06/04/2020,45.46,45.46,45.46,45.46,0.45,+1.00%,658704,2126519
06/03/2020,45.01,45.01,45.01,45.01,0.19,+0.42%,1011483,2136175
06/02/2020,44.82,44.82,44.82,44.82,0.22,+0.49%,806855,2127664
06/01/2020,44.6,44.6,44.6,44.6,0.19,+0.43%,844945,2129139
05/29/2020,44.41,44.41,44.41,44.41,0.05,+0.11%,932890,2142743
05/28/2020,44.36,44.36,44.36,44.36,0.64,+1.46%,895014,2129715
05/27/2020,43.72,43.72,43.72,43.72,-0.15,-0.34%,849876,2125629
05/26/2020,43.87,43.87,43.87,43.87,1.23,+2.88%,905329,2135678
05/22/2020,42.64,42.64,42.64,42.64,-0.22,-0.51%,823501,2140482
05/21/2020,42.86,42.86,42.86,42.86,-0.2,-0.46%,841033,2144464
05/20/2020,43.06,43.06,43.06,43.06,0.94,+2.23%,837903,2150854
05/19/2020,42.12,42.12,42.12,42.12,-0.34,-0.80%,825390,2157691
05/18/2020,42.46,42.46,42.46,42.46,1.23,+2.98%,1224905,2196268
05/15/2020,41.23,41.23,41.23,41.23,-0.05,-0.12%,982263,2221978
05/14/2020,41.28,41.28,41.28,41.28,0.31,+0.76%,1068250,2228390
05/13/2020,40.97,40.97,40.97,40.97,0.3,+0.74%,1146095,2287017
05/12/2020,40.67,40.67,40.67,40.67,-0.04,-0.10%,1229616,2248020
05/11/2020,40.71,40.71,40.71,40.71,-1.07,-2.56%,1157671,2256430
05/08/2020,41.78,41.78,41.78,41.78,1.65,+4.11%,1063688,2253072
05/07/2020,40.13,40.13,40.13,40.13,0.41,+1.03%,1410324,2223754
05/06/2020,39.72,39.72,39.72,39.72,-0.44,-1.10%,1315201,2235023
05/05/2020,40.16,40.16,40.16,40.16,0.51,+1.29%,1405939,2243871
05/04/2020,39.65,39.65,39.65,39.65,-0.17,-0.43%,1136189,2233301
05/01/2020,39.82,39.82,39.82,39.82,-1.01,-2.47%,1237919,2256920
04/30/2020,40.83,40.83,40.83,40.83,1.01,+2.54%,1605360,2303488
04/29/2020,39.82,39.82,39.82,39.82,-0.09,-0.23%,1448973,2282879
04/28/2020,39.91,39.91,39.91,39.91,0.31,+0.78%,2133571,2261202
04/27/2020,39.6,39.6,39.6,39.6,-0.2,-0.50%,1460718,2192922
04/24/2020,39.8,39.8,39.8,39.8,-0.27,-0.67%,1387584,2191521
04/23/2020,40.07,40.07,40.07,40.07,-0.77,-1.89%,1609438,2220166
04/22/2020,40.84,40.84,40.84,40.84,1.81,+4.64%,2485611,2222819
04/21/2020,39.03,39.03,39.03,39.03,-2.5,-6.02%,4137911,2274211
04/20/2020,41.53,41.53,41.53,41.53,-0.21,-0.50%,2391120,2386527
04/17/2020,41.74,41.74,41.74,41.74,0.05,+0.12%,1459593,2390935
04/16/2020,41.69,41.69,41.69,41.69,-0.13,-0.31%,1181430,2372981
04/15/2020,41.82,41.82,41.82,41.82,-1.49,-3.44%,1329637,2371253
04/14/2020,43.31,43.31,43.31,43.31,0.95,+2.24%,1770313,2353955
04/13/2020,42.36,42.36,42.36,42.36,0.49,+1.17%,1700881,2370611
04/09/2020,41.87,41.87,41.87,41.87,0.2,+0.48%,2246394,2345343
04/08/2020,41.67,41.67,41.67,41.67,-0.37,-0.88%,1868711,2329658
04/07/2020,42.04,42.04,42.04,42.04,0.58,+1.40%,1590452,2342227
04/06/2020,41.46,41.46,41.46,41.46,0.91,+2.24%,1435401,2392218
04/03/2020,40.55,40.55,40.55,40.55,-0.98,-2.36%,2088373,2375506
04/02/2020,41.53,41.53,41.53,41.53,-0.21,-0.50%,2441899,2381215
04/01/2020,41.74,41.74,41.74,41.74,-0.89,-2.09%,1559446,2390716
03/31/2020,42.63,42.63,42.63,42.63,0,0.00%,1277854,2340672
03/30/2020,42.63,42.63,42.63,42.63,0.53,+1.26%,1585473,2297312
03/27/2020,42.1,42.1,42.1,42.1,0.7,+1.69%,1231681,2226370
03/26/2020,41.4,41.4,41.4,41.4,-0.47,-1.12%,1268519,2184271
03/25/2020,41.87,41.87,41.87,41.87,1.18,+2.90%,1166612,2161270
03/24/2020,40.69,40.69,40.69,40.69,0.79,+1.98%,1226086,2141284
03/23/2020,39.9,39.9,39.9,39.9,1,+2.57%,1458159,2142730
03/20/2020,38.9,38.9,38.9,38.9,-1.36,-3.38%,2017253,2129337
03/19/2020,40.26,40.26,40.26,40.26,0.15,+0.37%,2295092,2124117
03/18/2020,40.11,40.11,40.11,40.11,-3.48,-7.98%,2489038,2140367
03/17/2020,43.59,43.59,43.59,43.59,-0.12,-0.27%,1666295,2154450
03/16/2020,43.71,43.71,43.71,43.71,-2.69,-5.80%,1818929,2190227
03/13/2020,46.4,46.4,46.4,46.4,-1.,-2.11%,1830954,2201888
03/12/2020,47.4,47.4,47.4,47.4,0.22,+0.47%,2940111,2220595
03/11/2020,47.18,47.18,47.18,47.18,0.22,+0.47%,1910504,2230012
03/10/2020,46.96,46.96,46.96,46.96,0.97,+2.11%,2228991,2220972
03/09/2020,45.99,45.99,45.99,45.99,-3.11,-6.33%,4023388,2211948
03/06/2020,49.1,49.1,49.1,49.1,-0.49,-0.99%,2696734,2214254
03/05/2020,49.59,49.59,49.59,49.59,0.02,+0.04%,1219703,2233315
03/04/2020,49.57,49.57,49.57,49.57,0.11,+0.22%,1288506,2211246
03/03/2020,49.46,49.46,49.46,49.46,0.19,+0.39%,1657858,2196089
03/02/2020,49.27,49.27,49.27,49.27,0.76,+1.57%,1580631,2205214
02/28/2020,48.51,48.51,48.51,48.51,-1.28,-2.57%,1946472,2209193
02/27/2020,49.79,49.79,49.79,49.79,-0.06,-0.12%,1829637,2208234
02/26/2020,49.85,49.85,49.85,49.85,-0.32,-0.64%,1505750,2183533
02/25/2020,50.17,50.17,50.17,50.17,-1.34,-2.60%,1309995,2179833
02/24/2020,51.51,51.51,51.51,51.51,-0.11,-0.21%,1351507,2152959
02/21/2020,51.62,51.62,51.62,51.62,-0.07,-0.14%,1240085,2121237
02/20/2020,51.69,51.69,51.69,51.69,0.09,+0.17%,1152020,2109733
02/19/2020,51.6,51.6,51.6,51.6,0.17,+0.33%,1167968,2126079
02/18/2020,51.43,51.43,51.43,51.43,0.53,+1.04%,1323244,2138168
02/14/2020,50.9,50.9,50.9,50.9,0.07,+0.14%,1268512,2145000
02/13/2020,50.83,50.83,50.83,50.83,-0.49,-0.95%,1578507,2193121
02/12/2020,51.32,51.32,51.32,51.32,-0.29,-0.56%,1630456,2212387
02/11/2020,51.61,51.61,51.61,51.61,-0.36,-0.69%,1406144,2213522
02/10/2020,51.97,51.97,51.97,51.97,0.21,+0.41%,1421242,2232038
02/07/2020,51.76,51.76,51.76,51.76,0.31,+0.60%,1521504,2228359
02/06/2020,51.45,51.45,51.45,51.45,0.7,+1.38%,1513493,2257711
02/05/2020,50.75,50.75,50.75,50.75,0.12,+0.24%,1587238,2259287
