Time,Open,High,Low,Last,Change,%Chg,Volume,"Open Int"
05/31/2018,53.23,53.23,53.23,53.23,0.08,+0.15%,1705457,2625957
05/30/2018,53.15,53.15,53.15,53.15,0.32,+0.61%,1261490,2638610
05/29/2018,52.83,52.83,52.83,52.83,0.02,+0.04%,1694846,2620926
05/25/2018,52.81,52.81,52.81,52.81,-0.97,-1.80%,1709587,2632315
05/24/2018,53.78,53.78,53.78,53.78,-0.24,-0.44%,1069556,2655091
05/23/2018,54.02,54.02,54.02,54.02,-0.54,-0.99%,1252046,2641141
05/22/2018,54.56,54.56,54.56,54.56,-0.26,-0.47%,1292386,2638408
05/21/2018,54.82,54.82,54.82,54.82,0.54,+0.99%,1099397,2641241
05/18/2018,54.28,54.28,54.28,54.28,0.2,+0.37%,1089706,2658315
05/17/2018,54.08,54.08,54.08,54.08,0.56,+1.05%,1531313,2659819
05/16/2018,53.52,53.52,53.52,53.52,-0.05,-0.09%,1327746,2713986
05/15/2018,53.57,53.57,53.57,53.57,0.48,+0.90%,1805032,2706454
05/14/2018,53.09,53.09,53.09,53.09,0.33,+0.63%,1215405,2680287
05/11/2018,52.76,52.76,52.76,52.76,0.2,+0.38%,1255825,2706686
05/10/2018,52.56,52.56,52.56,52.56,0.35,+0.67%,1345300,2694428
05/09/2018,52.21,52.21,52.21,52.21,1.01,+1.97%,1663486,2676256
05/08/2018,51.2,51.2,51.2,51.2,-0.46,-0.89%,2115382,2658229
05/07/2018,51.66,51.66,51.66,51.66,0.34,+0.66%,1386945,2686536
05/04/2018,51.32,51.32,51.32,51.32,0.67,+1.32%,1202307,2695178
05/03/2018,50.65,50.65,50.65,50.65,0.45,+0.90%,1268094,2679593
05/02/2018,50.2,50.2,50.2,50.2,-0.05,-0.10%,1433058,2643779
05/01/2018,50.25,50.25,50.25,50.25,-0.28,-0.55%,1194404,2621768
04/30/2018,50.53,50.53,50.53,50.53,0.16,+0.32%,1388909,2635063
04/27/2018,50.37,50.37,50.37,50.37,-0.34,-0.67%,927582,2638303
04/26/2018,50.71,50.71,50.71,50.71,0.02,+0.04%,1197794,2630989
04/25/2018,50.69,50.69,50.69,50.69,0.07,+0.14%,1274381,2597874
04/24/2018,50.62,50.62,50.62,50.62,-0.44,-0.86%,1478857,2574820
04/23/2018,51.06,51.06,51.06,51.06,0.33,+0.65%,1384486,2564936
04/20/2018,50.73,50.73,50.73,50.73,-0.01,-0.02%,1116135,2562051
04/19/2018,50.74,50.74,50.74,50.74,0.19,+0.38%,1519806,2598362
04/18/2018,50.55,50.55,50.55,50.55,-0.09,-0.18%,1478871,2616362
04/17/2018,50.64,50.64,50.64,50.64,-0.04,-0.08%,1314171,2596578
04/16/2018,50.68,50.68,50.68,50.68,-0.03,-0.06%,1266169,2605000
04/13/2018,50.71,50.71,50.71,50.71,-0.07,-0.14%,1378834,2609563
04/12/2018,50.78,50.78,50.78,50.78,-0.33,-0.65%,1370398,2565785
04/11/2018,51.11,51.11,51.11,51.11,0.3,+0.59%,2093741,2534391
04/10/2018,50.81,50.81,50.81,50.81,0.32,+0.63%,1788317,2480033
04/09/2018,50.49,50.49,50.49,50.49,0.15,+0.30%,1279932,2469396
04/06/2018,50.34,50.34,50.34,50.34,-0.73,-1.43%,1466267,2499221
04/05/2018,51.07,51.07,51.07,51.07,0.15,+0.29%,1077685,2522714
04/04/2018,50.92,50.92,50.92,50.92,0.01,+0.02%,1319181,2542709
04/03/2018,50.91,50.91,50.91,50.91,0.41,+0.81%,880962,2547337
04/02/2018,50.5,50.5,50.5,50.5,-0.94,-1.83%,940753,2532289
03/29/2018,51.44,51.44,51.44,51.44,-0.22,-0.43%,961850,2521210
03/28/2018,51.66,51.66,51.66,51.66,-0.03,-0.06%,1156249,2509804
03/27/2018,51.69,51.69,51.69,51.69,0,0.00%,1132857,2513575
