Time,Open,High,Low,Last,Change,%Chg,Volume,"Open Int"
10/15/2019,52.79,52.79,52.79,52.79,-0.77,-1.44%,1033832,2136717
10/14/2019,53.56,53.56,53.56,53.56,-1.19,-2.17%,880574,2121548
10/11/2019,54.75,54.75,54.75,54.75,1.18,+2.20%,1519501,2126046
10/10/2019,53.57,53.57,53.57,53.57,0.94,+1.79%,1186116,2110752
10/09/2019,52.63,52.63,52.63,52.63,-0.03,-0.06%,1173961,2120165
10/08/2019,52.66,52.66,52.66,52.66,-0.13,-0.25%,1205323,2105717
10/07/2019,52.79,52.79,52.79,52.79,0.01,+0.02%,1017746,2135674
10/04/2019,52.78,52.78,52.78,52.78,0.3,+0.57%,920148,2150195
10/03/2019,52.48,52.48,52.48,52.48,-0.16,-0.30%,1166883,2132422
10/02/2019,52.64,52.64,52.64,52.64,-0.96,-1.79%,1075124,2108987
10/01/2019,53.6,53.6,53.6,53.6,-0.52,-0.96%,1002179,2085676
09/30/2019,54.12,54.12,54.12,54.12,-1.78,-3.18%,830440,2071478
09/27/2019,55.9,55.9,55.9,55.9,-0.51,-0.90%,1062937,2061481
09/26/2019,56.41,56.41,56.41,56.41,-0.15,-0.27%,937426,2044953
09/25/2019,56.56,56.56,56.56,56.56,-0.76,-1.33%,870633,2030292
09/24/2019,57.32,57.32,57.32,57.32,-1.32,-2.25%,951186,2048088
09/23/2019,58.64,58.64,58.64,58.64,0.46,+0.79%,817500,2048214
09/20/2019,58.18,58.18,58.18,58.18,0.06,+0.10%,926826,2050085
09/19/2019,58.12,58.12,58.12,58.12,0.05,+0.09%,1292486,2058358
09/18/2019,58.07,58.07,58.07,58.07,-1.22,-2.06%,1338484,2056396
09/17/2019,59.29,59.29,59.29,59.29,-3.59,-5.71%,2670543,2073041
09/16/2019,62.88,62.88,62.88,62.88,7.99,+14.56%,3681627,2125121
09/13/2019,54.89,54.89,54.89,54.89,-0.24,-0.44%,1071493,2114089
09/12/2019,55.13,55.13,55.13,55.13,-0.61,-1.09%,1492577,2092716
09/11/2019,55.74,55.74,55.74,55.74,-1.63,-2.84%,1549130,2076864
09/10/2019,57.37,57.37,57.37,57.37,-0.5,-0.86%,1316425,2080994
09/09/2019,57.87,57.87,57.87,57.87,1.42,+2.52%,1135302,2082002
09/06/2019,56.45,56.45,56.45,56.45,0.14,+0.25%,1171175,2066092
09/05/2019,56.31,56.31,56.31,56.31,0.1,+0.18%,1194738,2078708
09/04/2019,56.21,56.21,56.21,56.21,2.3,+4.27%,1136990,2086107
09/03/2019,53.91,53.91,53.91,53.91,-1.15,-2.09%,1484335,2082415
08/30/2019,55.06,55.06,55.06,55.06,-1.61,-2.84%,1143095,2062097
