Time,Open,High,Low,Last,Change,%Chg,Volume,"Open Int"
01/26/2021,46.58,46.58,46.58,46.58,-0.13,-0.28%,624881,2316660
01/25/2021,46.71,46.71,46.71,46.71,0.36,+0.78%,689727,2305820
01/22/2021,46.35,46.35,46.35,46.35,-0.47,-1.00%,867285,2292559
01/21/2021,46.82,46.82,46.82,46.82,-0.08,-0.17%,746105,2279059
01/20/2021,46.9,46.9,46.9,46.9,-0.17,-0.36%,939528,2249804
01/19/2021,47.07,47.07,47.07,47.07,-0.06,-0.13%,1170364,2217037
01/15/2021,47.13,47.13,47.13,47.13,-0.2,-0.42%,934910,2223929
01/14/2021,47.33,47.33,47.33,47.33,0.09,+0.19%,1201287,2237970
01/13/2021,47.24,47.24,47.24,47.24,0.5,+1.07%,1033842,2237743
01/12/2021,46.74,46.74,46.74,46.74,0.36,+0.78%,974594,2234696
01/11/2021,46.38,46.38,46.38,46.38,0.31,+0.67%,975161,2226452
01/08/2021,46.07,46.07,46.07,46.07,0.48,+1.05%,1214209,2234242
01/07/2021,45.59,45.59,45.59,45.59,0.44,+0.97%,944432,2198732
01/06/2021,45.15,45.15,45.15,45.15,-0.29,-0.64%,1446677,2180304
01/05/2021,45.44,45.44,45.44,45.44,0.4,+0.89%,1653134,2169541
01/04/2021,45.04,45.04,45.04,45.04,-0.29,-0.64%,1065679,2173097
12/31/2020,45.33,45.33,45.33,45.33,-0.13,-0.29%,347641,2150297
12/30/2020,45.46,45.46,45.46,45.46,-0.02,-0.04%,498165,2144206
12/29/2020,45.48,45.48,45.48,45.48,0.26,+0.57%,387744,2121502
12/28/2020,45.22,45.22,45.22,45.22,-0.48,-1.05%,432393,2122201
12/24/2020,45.7,45.7,45.7,45.7,0.18,+0.40%,261200,2116035
12/23/2020,45.52,45.52,45.52,45.52,0.75,+1.68%,575048,2119676
12/22/2020,44.77,44.77,44.77,44.77,-0.54,-1.19%,508132,2113640
12/21/2020,45.31,45.31,44.97,45.31,-0.6,-1.31%,781727,2117542
12/18/2020,45.7,45.91,45.7,45.91,0.21,+0.46%,681470,2137590
12/17/2020,45.7,45.7,45.7,45.7,0.59,+1.31%,581499,2149551
12/16/2020,45.11,45.11,45.11,45.11,0.14,+0.31%,805409,2133376
12/15/2020,44.97,44.97,44.97,44.97,0.47,+1.06%,826271,2154618
12/14/2020,44.5,44.5,44.5,44.5,0.37,+0.84%,905593,2152658
12/11/2020,44.13,44.13,44.13,44.13,-0.25,-0.56%,943509,2155425
12/10/2020,44.38,44.38,44.38,44.38,0.27,+0.61%,1097325,2134492
12/09/2020,44.11,44.11,44.11,44.11,0.02,+0.05%,940309,2115098
12/08/2020,44.09,44.09,44.09,44.09,0.16,+0.36%,769451,2131913
12/07/2020,43.93,43.93,43.93,43.93,0.12,+0.27%,871504,2133246
12/04/2020,43.81,43.81,43.81,43.81,0.71,+1.65%,807333,2161628
12/03/2020,43.1,43.1,43.1,43.1,-0.69,-1.58%,811389,2152736
12/02/2020,43.79,43.79,43.79,43.79,-0.14,-0.32%,855536,2137707
12/01/2020,43.93,43.93,43.93,43.93,-0.94,-2.09%,717520,2122605
11/30/2020,44.87,44.87,44.87,44.87,-0.22,-0.49%,781509,2127463
11/27/2020,45.09,45.09,45.09,45.09,-0.16,-0.35%,674285,2122040
11/25/2020,45.25,45.25,45.25,45.25,0.84,+1.89%,1083145,2112146
11/24/2020,44.41,44.41,44.41,44.41,0.29,+0.66%,1137947,2083018
11/23/2020,44.12,44.12,44.12,44.12,0.16,+0.36%,735364,2063756
11/20/2020,43.96,43.96,43.96,43.96,0.13,+0.30%,596987,2054092
11/19/2020,43.83,43.83,43.83,43.83,-0.35,-0.79%,681233,2046206
11/18/2020,44.18,44.18,44.18,44.18,0.27,+0.61%,718161,2092268
11/17/2020,43.91,43.91,43.91,43.91,-0.08,-0.18%,726991,2083804
11/16/2020,43.99,43.99,43.99,43.99,0.4,+0.92%,940464,2107670
11/13/2020,43.59,43.59,43.59,43.59,-0.62,-1.40%,822014,2125233
11/12/2020,44.21,44.21,44.21,44.21,-0.29,-0.65%,863928,2119387
11/11/2020,44.5,44.5,44.5,44.5,0.42,+0.95%,1076445,2092928
11/10/2020,44.08,44.08,44.08,44.08,-0.07,-0.16%,1117711,2053450
